split_idx,acc,auc,best_path,exp_dir,status,fusion_gate_mean,graph_branch_weight_mean,doc_attention_entropy_mean,doc_attention_max_mean
0,0.798561155796051,0.8931548924967092,D:\Tasks\isbi_code\experiments\kirc_dual_text_readout_v2_gate001_3splits\split_0\best_model.pt,D:\Tasks\isbi_code\experiments\kirc_dual_text_readout_v2_gate001_3splits\split_0,trained,0.7515002748520254,0.24849972514797458,0.31254832618369716,0.8422360480260506
1,0.798561155796051,0.887011847301448,D:\Tasks\isbi_code\experiments\kirc_dual_text_readout_v2_gate001_3splits\split_1\best_model.pt,D:\Tasks\isbi_code\experiments\kirc_dual_text_readout_v2_gate001_3splits\split_1,trained,0.8958558808985374,0.10414411910146261,0.7734693067984251,0.5513537716951301
2,0.8057553768157959,0.8780166739798158,D:\Tasks\isbi_code\experiments\kirc_dual_text_readout_v2_gate001_3splits\split_2\best_model.pt,D:\Tasks\isbi_code\experiments\kirc_dual_text_readout_v2_gate001_3splits\split_2,trained,0.7809780061566572,0.21902199384334275,0.524325288512625,0.7240683960614445
